bed,bath,car,landSizeM2,floorSizeM2,yearBuilt,saleYearMonth,suburb_price_median_current,count,std,suburb_price_median_3m,suburb_price_median_6m,suburb_price_median_12m,suburb_txn_count_3m,suburb_txn_count_6m,suburb_txn_count_12m,suburb_volatility_3m,suburb_volatility_6m,suburb_volatility_12m,suburb_delta_3m,suburb_delta_12m,rel_price_vs_suburb_median,rel_street_effect,propertyType,saleType,agency,landUse,developmentZone,ownerType,agencyBrand,street,propertyAgeBand
4.0,3.0,2.0,285.0,137.0,2019.0,202409,985000.0,47,414650.38693342806,855000.0,930500.0,930500.0,119.0,240.0,454.0,873274.1733761589,694114.7843165062,669519.9049358241,0.0591397849462365,-0.0390243902439024,1.0883248730964468,1.0094620116389208,UNIT,Unknown,NOEL JONES - (BOX HILL & MITCHAM),OYO Subdivided Dwelling,GRZ2,Owner Occupied,Noel Jones,Victory Street,0–5
4.0,4.0,2.0,690.0,193.0,1960.0,202409,985000.0,47,414650.38693342806,855000.0,930500.0,930500.0,119.0,240.0,454.0,873274.1733761589,694114.7843165062,669519.9049358241,0.0591397849462365,-0.0390243902439024,1.807106598984772,1.5715207262380595,HOUSE,Unknown,NOEL JONES - (BOX HILL & MITCHAM),Detached Dwelling,NRZ3,Owner Occupied,Noel Jones,Alwyn Street,21+
4.0,2.0,2.0,697.0,124.0,1980.0,202409,985000.0,47,414650.38693342806,855000.0,930500.0,930500.0,119.0,240.0,454.0,873274.1733761589,694114.7843165062,669519.9049358241,0.0591397849462365,-0.0390243902439024,1.3279187817258884,1.1511312773811937,HOUSE,Unknown,Unknown,Detached Dwelling,GRZ1,Owner Occupied,Other,Page Street,21+
3.0,2.0,1.0,314.0,84.0,1980.0,202409,985000.0,47,414650.38693342806,855000.0,930500.0,930500.0,119.0,240.0,454.0,873274.1733761589,694114.7843165062,669519.9049358241,0.0591397849462365,-0.0390243902439024,0.9137055837563453,0.8324586601199885,HOUSE,Unknown,Jellis Craig Whitehorse,Detached Dwelling,GRZ1,Owner Occupied,Jellis Craig,Victoria Avenue,21+
1.0,1.0,1.0,3890.0,40.0,2012.0,202409,985000.0,47,414650.38693342806,855000.0,930500.0,930500.0,119.0,240.0,454.0,873274.1733761589,694114.7843165062,669519.9049358241,0.0591397849462365,-0.0390243902439024,0.2791878172588832,0.3439396684537934,UNIT,Unknown,Other,OYO Subdivided Flat,MUZ,Rented,Ray White,Colombo Street,6–20
4.0,2.0,2.0,1036.0,225.0,1977.0,202409,985000.0,47,414650.38693342806,855000.0,930500.0,930500.0,119.0,240.0,454.0,873274.1733761589,694114.7843165062,669519.9049358241,0.0591397849462365,-0.0390243902439024,1.2538071065989849,1.0643761602623854,HOUSE,Unknown,NOEL JONES - (BOX HILL & MITCHAM),Detached Dwelling,NRZ1,Owner Occupied,Noel Jones,Dalmor Avenue,21+
2.0,1.0,1.0,1072.0,77.0,2007.0,202409,985000.0,47,414650.38693342806,855000.0,930500.0,930500.0,119.0,240.0,454.0,873274.1733761589,694114.7843165062,669519.9049358241,0.0591397849462365,-0.0390243902439024,0.6,0.7528816994377078,UNIT,Unknown,NOEL JONES - (BOX HILL & MITCHAM),Single Strata Unit/Villa Unit/Townhouse,RGZ1,Owner Occupied,Noel Jones,Doncaster East Road,6–20
3.0,2.0,1.0,237.0,106.0,2014.0,202409,985000.0,47,414650.38693342806,855000.0,930500.0,930500.0,119.0,240.0,454.0,873274.1733761589,694114.7843165062,669519.9049358241,0.0591397849462365,-0.0390243902439024,0.9695431472081218,1.150591361872637,UNIT,Unknown,Other,OYO Unit,NRZ3,Owner Occupied,Other,Halls Parade,6–20
3.0,2.0,2.0,713.0,171.0,1960.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,0.0,1.1568767680336327,HOUSE,Nils And Wills,Unknown,Detached Dwelling (existing),NRZ3,Owner Occupied,Other,Blossom Street,21+
2.0,1.0,1.0,1330.0,105.0,1980.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,0.0,0.9571881608064526,HOUSE,Nils And Wills,Ray White Real Estate Mitcham,Detached Dwelling,NRZ1,Owner Occupied,Ray White,Fuller Street,21+
3.0,2.0,2.0,414.0,128.0,1980.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,1.2690058479532165,1.156751985965468,HOUSE,Unknown,Jellis Craig Whitehorse,Detached Dwelling,GRZ1,Rented,Jellis Craig,Peel Street,21+
2.0,1.0,1.0,264.0,112.0,1995.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,0.9707602339181286,1.0274203654702108,UNIT,Unknown,Jellis Craig Doncaster,Single Strata Unit/Villa Unit/Townhouse,NRZ4,Owner Occupied,Jellis Craig,Wooddale Grove,21+
3.0,1.0,2.0,604.0,127.0,1975.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,0.0,0.932040319317066,HOUSE,Nils And Wills,Unknown,Detached Dwelling,GRZ2,Rented,Other,Good Governs Street,21+
3.0,2.0,2.0,1085.0,128.0,1980.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,3.409356725146199,1.0244557638208711,BUSINESS: TRANSPORT & STORAGE,Unknown,Other,Other,IN1Z,Unknown,Ray White,Cochrane Street,21+
3.0,2.0,2.0,243.0,143.0,2008.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,1.102923976608187,0.972668311535824,UNIT,Unknown,Other,Other,NRZ3,Owner Occupied,Other,Deep Creek Road,6–20
4.0,2.0,2.0,662.0,119.0,1980.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,1.1988304093567252,0.8546805310604286,HOUSE,Unknown,Other,Single Strata Unit/Villa Unit/Townhouse,GRZ1,Owner Occupied,Other,Springfield Road,21+
3.0,1.0,2.0,664.0,96.0,1960.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,1.1988304093567252,0.7235769400222305,HOUSE,Unknown,Other,Detached Dwelling,NRZ3,Rented,Noel Jones,Brunswick Road,21+
1.0,1.0,1.0,1784.0,50.0,2014.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,0.4210526315789473,0.7936766674892591,APARTMENT,Unknown,Other,OYO Subdivided Flat,C1Z,Owner Occupied,Other,Mitcham Road,6–20
3.0,2.0,2.0,752.0,196.0,2024.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,2.415204678362573,1.102010251133798,HOUSE,Unknown,Unknown,Detached Dwelling,Unknown,Owner Occupied,Other,Halls Parade,0–5
3.0,2.0,2.0,291.0,112.0,2012.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,1.03859649122807,0.8331284679131632,UNIT,Unknown,Jellis Craig Whitehorse,OYO Subdivided Dwelling,GRZ2,Owner Occupied,Jellis Craig,Irvine Street,6–20
3.0,1.0,1.0,586.0,106.0,1980.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,1.4035087719298245,0.8889087633513607,HOUSE,Unknown,Jellis Craig Whitehorse,Detached Dwelling,GRZ2,Owner Occupied,Jellis Craig,Percy Street,21+
2.0,1.0,2.0,1369.0,112.0,1970.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,0.6432748538011696,0.7533645175853966,UNIT,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Owner Occupied,Other,Doncaster East Road,21+
2.0,1.0,1.0,82.0,78.0,1965.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,0.6432748538011696,0.7533645175853966,UNIT,Unknown,NOEL JONES - (BOX HILL & MITCHAM),Single Strata Unit/Villa Unit/Townhouse,GRZ2,Rented,Noel Jones,Doncaster East Road,21+
1.0,2.0,2.0,63.0,128.0,1980.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,0.4444444444444444,0.7095899588186496,UNIT,Unknown,Unknown,Strata Unit or Flat  (Unspecified),GRZ1,Owner Occupied,Other,Dunlavin Road,21+
1.0,1.0,1.0,63.0,128.0,1980.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,0.4444444444444444,0.7095899588186496,UNIT,Unknown,NOEL JONES - (BOX HILL & MITCHAM),Strata Unit or Flat  (Unspecified),GRZ1,Owner Occupied,Noel Jones,Dunlavin Road,21+
2.0,2.0,2.0,170.0,128.0,1980.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,0.8771929824561403,1.0648199509459877,UNIT,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,NRZ4,Owner Occupied,Other,Rotherwood Avenue,21+
2.0,1.0,1.0,170.0,82.0,1980.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,0.8771929824561403,1.0648199509459877,UNIT,Unknown,Other,Single Strata Unit/Villa Unit/Townhouse,NRZ4,Owner Occupied,Noel Jones,Rotherwood Avenue,21+
3.0,2.0,2.0,6005.0,108.0,1980.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,12.22222222222222,1.6088365935228806,HOUSE,Unknown,Unknown,Other,GRZ2,Owner Occupied,Other,Whitehorse Road,21+
5.0,5.0,2.0,668.0,434.0,2025.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,1.1929824561403508,0.7013914775708712,HOUSE,Unknown,Unknown,Detached Dwelling,NRZ4,Owner Occupied,Other,Basingstoke Road,
3.0,2.0,2.0,2333.0,128.0,1980.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,1.0,0.7914832565883945,UNIT,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Owner Occupied,Other,Mitcham Road,21+
3.0,2.0,2.0,283.0,134.0,1980.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,1.0,0.7914832565883945,UNIT,Unknown,Other,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Rented,Other,Mitcham Road,21+
3.0,2.0,2.0,282.0,121.0,1984.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,1.225730994152047,1.2133728116797338,UNIT,Unknown,NOEL JONES - (BOX HILL & MITCHAM),Single Strata Unit/Villa Unit/Townhouse,NRZ3,Owner Occupied,Noel Jones,Simpson Street,21+
3.0,1.0,1.0,696.0,119.0,1980.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,1.345029239766082,0.8204890275116989,HOUSE,Unknown,Other,Detached Dwelling,GRZ1,Rented,Ray White,Victoria Avenue,21+
3.0,2.0,2.0,633.0,124.0,1980.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,1.1111111111111112,,HOUSE,Unknown,Unknown,Vacant Residential Dwelling Site/Surveyed Lot,NRZ3,Unknown,Other,Haven Court,21+
2.0,1.0,1.0,3890.0,37.7,2012.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,0.327485380116959,0.343885092946441,APARTMENT,Unknown,Barry Plant - Blackburn,OYO Subdivided Flat,MUZ,Rented,Barry Plant,Colombo Street,6–20
3.0,1.0,2.0,378.0,116.0,1980.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,0.9005847953216374,,UNIT,Unknown,Fletchers Blackburn,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Owner Occupied,Fletchers,Buxton Road,21+
3.0,1.0,2.0,767.0,128.0,1980.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,1.280701754385965,1.036417619788064,HOUSE,Unknown,Jellis Craig Whitehorse,Detached Dwelling,NRZ1,Owner Occupied,Jellis Craig,Agra Street,21+
4.0,2.0,2.0,381.0,133.0,1980.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,1.235672514619883,0.8865862511776894,HOUSE,Unknown,Unknown,Detached Dwelling,NRZ3,Owner Occupied,Other,Hopetoun Street,21+
5.0,2.0,2.0,924.0,200.0,1970.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,1.6595181286549707,0.7997340630422543,HOUSE,Unknown,Jellis Craig Whitehorse,Detached Dwelling,NRZ3,Owner Occupied,Jellis Craig,James Avenue,21+
2.0,2.0,1.0,1784.0,106.0,2014.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,0.5847953216374269,0.7930563860876951,UNIT,Unknown,Other,OYO Subdivided Flat,C1Z,Owner Occupied,Biggin & Scott,Mitcham Road,6–20
4.0,2.0,2.0,650.0,167.0,1975.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,1.52046783625731,1.2498844823388755,HOUSE,Unknown,Harcourts Vermont South,Detached Dwelling,NRZ1,Owner Occupied,Harcourts,Sharrow Road,21+
3.0,2.0,2.0,510.0,124.0,1980.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,0.0,,COMMERCIAL: INDUSTRIAL BUILDING,Nils And Wills,Unknown,Other,IN1Z,Unknown,Other,Richards Street,21+
3.0,1.0,1.0,309.0,94.0,1950.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,1.0760233918128654,0.8563961084342525,HOUSE,Unknown,Jellis Craig Whitehorse,Detached Dwelling,NRZ4,Rented,Jellis Craig,Compton Street,21+
1.0,2.0,2.0,173.0,116.0,1980.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,0.9824561403508772,1.012116291079158,BUSINESS: RETAIL TRADE,Unknown,Unknown,Other,C1Z,Unknown,Other,Mckeon Road,21+
2.0,2.0,1.0,1784.0,81.0,2014.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,0.5672514619883041,0.7931228477227863,APARTMENT,Unknown,NOEL JONES - (BOX HILL & MITCHAM),OYO Subdivided Flat,C1Z,Owner Occupied,Noel Jones,Mitcham Road,6–20
3.0,2.0,2.0,340.0,164.0,2010.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,1.5239766081871344,0.7991981473344607,UNIT,Unknown,Jellis Craig Whitehorse,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Rented,Jellis Craig,Carween Avenue,6–20
2.0,1.0,1.0,171.0,90.0,2000.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,0.7017543859649122,0.9629718784482528,UNIT,Unknown,Barry Plant - Blackburn,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Rented,Barry Plant,Mcghee Avenue,21+
3.0,2.0,2.0,1132.0,124.0,1980.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,2.3976608187134505,1.3194724337745638,BUSINESS: WHOLESALE TRADE,Unknown,Unknown,General Purpose Factory,IN1Z,Unknown,Other,Thornton Crescent,21+
1.0,2.0,2.0,496.0,128.0,1960.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,0.3801169590643274,0.7468320919158774,UNIT,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Owner Occupied,Other,Heatherdale Road,21+
1.0,1.0,1.0,98.0,38.0,1960.0,202408,855000.0,42,1587903.5840677426,930000.0,930500.0,943444.0,117.0,248.0,457.0,543377.6471244728,520979.51166317,594237.8877285316,-0.188034188034188,-0.1492537313432835,0.3801169590643274,0.7468320919158774,UNIT,Unknown,Other,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Rented,Noel Jones,Heatherdale Road,21+
2.0,2.0,2.0,240.0,98.0,2005.0,202407,782000.0,38,503681.89269519394,955888.0,930500.0,943444.0,106.0,219.0,449.0,527198.4016918998,684099.0800984353,604164.474210541,-0.1819125253167735,-0.1577813677975228,1.0869565217391304,0.7915054160619881,UNIT,Unknown,Barry Plant Blackburn,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Owner Occupied,Barry Plant,Mitcham Road,6–20
2.0,2.0,1.0,3197.0,81.0,2017.0,202407,782000.0,38,503681.89269519394,955888.0,930500.0,943444.0,106.0,219.0,449.0,527198.4016918998,684099.0800984353,604164.474210541,-0.1819125253167735,-0.1577813677975228,0.6329923273657289,1.6667581703328629,APARTMENT,Unknown,Other,OYO Subdivided Flat,RGZ1,Owner Occupied,Other,Whitehorse Road,6–20
2.0,1.0,1.0,122.0,65.13,1970.0,202407,782000.0,38,503681.89269519394,955888.0,930500.0,943444.0,106.0,219.0,449.0,527198.4016918998,684099.0800984353,604164.474210541,-0.1819125253167735,-0.1577813677975228,0.6406649616368286,0.7539415259386619,UNIT,Unknown,Other,Other,GRZ2,Rented,Harcourts,Doncaster East Road,21+
1.0,2.0,2.0,279.0,128.0,1980.0,202407,782000.0,38,503681.89269519394,955888.0,930500.0,943444.0,106.0,219.0,449.0,527198.4016918998,684099.0800984353,604164.474210541,-0.1819125253167735,-0.1577813677975228,0.0,0.7446072236813731,UNIT,Nils And Wills,Unknown,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Owner Occupied,Other,Brunswick Road,21+
3.0,1.0,2.0,279.0,130.0,1980.0,202407,782000.0,38,503681.89269519394,955888.0,930500.0,943444.0,106.0,219.0,449.0,527198.4016918998,684099.0800984353,604164.474210541,-0.1819125253167735,-0.1577813677975228,0.0,0.7446072236813731,UNIT,Nils And Wills,Other,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Rented,Other,Brunswick Road,21+
3.0,2.0,2.0,601.0,500.0,1980.0,202407,782000.0,38,503681.89269519394,955888.0,930500.0,943444.0,106.0,219.0,449.0,527198.4016918998,684099.0800984353,604164.474210541,-0.1819125253167735,-0.1577813677975228,2.557544757033248,1.6580275325423974,Other,Unknown,Unknown,Other,C2Z,Unknown,Other,Whitehorse Road,21+
3.0,2.0,2.0,587.0,160.0,1960.0,202407,782000.0,38,503681.89269519394,955888.0,930500.0,943444.0,106.0,219.0,449.0,527198.4016918998,684099.0800984353,604164.474210541,-0.1819125253167735,-0.1577813677975228,0.0,0.9232015778765524,HOUSE,Nils And Wills,Noel Jones - Mitcham,Detached Dwelling,GRZ1,Owner Occupied,Noel Jones,Hardwood Court,21+
3.0,1.0,2.0,716.0,100.0,1980.0,202407,782000.0,38,503681.89269519394,955888.0,930500.0,943444.0,106.0,219.0,449.0,527198.4016918998,684099.0800984353,604164.474210541,-0.1819125253167735,-0.1577813677975228,1.3427109974424551,1.3153182449272691,HOUSE,Unknown,Jellis Craig Whitehorse,Detached Dwelling,NRZ3,Owner Occupied,Jellis Craig,Howard Street,21+
3.0,2.0,1.0,278.0,123.0,2010.0,202407,782000.0,38,503681.89269519394,955888.0,930500.0,943444.0,106.0,219.0,449.0,527198.4016918998,684099.0800984353,604164.474210541,-0.1819125253167735,-0.1577813677975228,1.2557544757033248,1.1122326606830872,UNIT,Unknown,Barry Plant - Blackburn,Single Strata Unit/Villa Unit/Townhouse,NRZ4,Rented,Barry Plant,Mountfield Road,6–20
3.0,1.0,1.0,867.0,150.0,1928.0,202407,782000.0,38,503681.89269519394,955888.0,930500.0,943444.0,106.0,219.0,449.0,527198.4016918998,684099.0800984353,604164.474210541,-0.1819125253167735,-0.1577813677975228,1.483375959079284,1.3146823056198016,HOUSE,Unknown,Other,Res Land (with buildings that add no value),GRZ2,Owner Occupied,Other,Harrison Street,21+
3.0,1.0,2.0,585.0,124.0,1960.0,202407,782000.0,38,503681.89269519394,955888.0,930500.0,943444.0,106.0,219.0,449.0,527198.4016918998,684099.0800984353,604164.474210541,-0.1819125253167735,-0.1577813677975228,1.524296675191816,0.9386230736426404,HOUSE,Unknown,Jellis Craig Blackburn,Detached Dwelling,GRZ1,Owner Occupied,Jellis Craig,Ormond Avenue,21+
3.0,2.0,2.0,349.0,128.0,1980.0,202407,782000.0,38,503681.89269519394,955888.0,930500.0,943444.0,106.0,219.0,449.0,527198.4016918998,684099.0800984353,604164.474210541,-0.1819125253167735,-0.1577813677975228,1.0549872122762147,1.1872580669456931,UNIT,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,GRZ1,Owner Occupied,Other,Peel Street,21+
2.0,1.0,1.0,349.0,92.0,1980.0,202407,782000.0,38,503681.89269519394,955888.0,930500.0,943444.0,106.0,219.0,449.0,527198.4016918998,684099.0800984353,604164.474210541,-0.1819125253167735,-0.1577813677975228,1.0549872122762147,1.1872580669456931,UNIT,Unknown,NOEL JONES - (BOX HILL & MITCHAM),Single Strata Unit/Villa Unit/Townhouse,GRZ1,Owner Occupied,Noel Jones,Peel Street,21+
3.0,2.0,2.0,330.0,156.0,1980.0,202407,782000.0,38,503681.89269519394,955888.0,930500.0,943444.0,106.0,219.0,449.0,527198.4016918998,684099.0800984353,604164.474210541,-0.1819125253167735,-0.1577813677975228,1.2608695652173914,,HOUSE,Unknown,Woodards Blackburn,Detached Dwelling,NRZ3,Owner Occupied,Woodards,Talbot Street,21+
3.0,1.0,2.0,370.0,138.0,1980.0,202407,782000.0,38,503681.89269519394,955888.0,930500.0,943444.0,106.0,219.0,449.0,527198.4016918998,684099.0800984353,604164.474210541,-0.1819125253167735,-0.1577813677975228,1.2148337595907928,0.8557297929284091,UNIT,Unknown,Woodards Blackburn,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Owner Occupied,Woodards,Orient Avenue,21+
5.0,3.0,2.0,652.0,288.0,2003.0,202407,782000.0,38,503681.89269519394,955888.0,930500.0,943444.0,106.0,219.0,449.0,527198.4016918998,684099.0800984353,604164.474210541,-0.1819125253167735,-0.1577813677975228,0.0,1.1838077057979874,HOUSE,Nils And Wills,Unknown,Detached Dwelling (existing),NRZ1,Owner Occupied,Other,Casella Street,21+
3.0,2.0,2.0,454.0,128.0,1980.0,202407,782000.0,38,503681.89269519394,955888.0,930500.0,943444.0,106.0,219.0,449.0,527198.4016918998,684099.0800984353,604164.474210541,-0.1819125253167735,-0.1577813677975228,1.9948849104859332,1.078876898050749,OTHER,Unknown,Unknown,OYO Unit,Unknown,Unknown,Other,Panel Street,21+
3.0,2.0,2.0,205.0,145.0,2000.0,202407,782000.0,38,503681.89269519394,955888.0,930500.0,943444.0,106.0,219.0,449.0,527198.4016918998,684099.0800984353,604164.474210541,-0.1819125253167735,-0.1577813677975228,1.1572890025575449,1.075361030111637,UNIT,Unknown,Barry Plant - Blackburn,OYO Subdivided Dwelling,NRZ3,Owner Occupied,Barry Plant,Madison Boulevard,21+
3.0,2.0,2.0,4155.0,128.0,1980.0,202407,782000.0,38,503681.89269519394,955888.0,930500.0,943444.0,106.0,219.0,449.0,527198.4016918998,684099.0800984353,604164.474210541,-0.1819125253167735,-0.1577813677975228,0.217391304347826,0.3980093165768557,BUSINESS: TRANSPORT & STORAGE,Unknown,Unknown,Other,Unknown,Unknown,Other,Simla Street,21+
3.0,2.0,2.0,207.0,128.0,1980.0,202407,782000.0,38,503681.89269519394,955888.0,930500.0,943444.0,106.0,219.0,449.0,527198.4016918998,684099.0800984353,604164.474210541,-0.1819125253167735,-0.1577813677975228,1.278772378516624,0.9429223002901777,HOUSE,Unknown,Unknown,Detached Dwelling,Unknown,Owner Occupied,Other,Mcghee Avenue,21+
3.0,1.0,1.0,695.0,122.0,1960.0,202407,782000.0,38,503681.89269519394,955888.0,930500.0,943444.0,106.0,219.0,449.0,527198.4016918998,684099.0800984353,604164.474210541,-0.1819125253167735,-0.1577813677975228,0.0,0.9030744063565818,HOUSE,Nils And Wills,Other,Detached Dwelling (existing),NRZ3,Rented,Ray White,Kulnine Avenue,21+
